#(id,from,to,speed,planTime)
(41693, 87, 88, 8, 24)
(41694, 55, 14, 4, 31)
(41695, 68, 87, 6, 70)
(41696, 43, 7, 4, 89)
(41697, 92, 80, 8, 12)
(41698, 48, 100, 8, 1)
(41699, 23, 76, 6, 48)
(41700, 69, 50, 8, 98)
(41701, 81, 51, 8, 24)
(41702, 39, 17, 8, 11)
(41703, 87, 74, 6, 86)
(41704, 62, 31, 4, 74)
(41705, 86, 22, 6, 60)
(41706, 86, 7, 6, 66)
(41707, 15, 62, 4, 22)
(41708, 74, 60, 8, 13)
(41709, 9, 10, 4, 34)
(41710, 43, 97, 8, 27)
(41711, 31, 84, 4, 21)
(41712, 67, 99, 8, 59)
(41713, 56, 6, 4, 13)
(41714, 75, 66, 8, 53)
(41715, 52, 19, 6, 31)
(41716, 75, 22, 4, 99)
(41717, 31, 61, 8, 75)
(41718, 59, 77, 4, 95)
(41719, 86, 6, 6, 84)
(41720, 66, 90, 6, 5)
(41721, 53, 14, 4, 51)
(41722, 46, 92, 6, 64)
(41723, 85, 23, 4, 61)
(41724, 64, 55, 6, 79)
(41725, 39, 10, 8, 29)
(41726, 62, 71, 8, 70)
(41727, 24, 97, 4, 63)
(41728, 20, 47, 8, 48)
(41729, 40, 65, 4, 85)
(41730, 52, 94, 8, 15)
(41731, 27, 43, 8, 48)
(41732, 88, 75, 6, 51)
(41733, 1, 60, 8, 68)
(41734, 69, 19, 6, 15)
(41735, 75, 50, 8, 52)
(41736, 83, 26, 8, 39)
(41737, 98, 17, 4, 91)
(41738, 100, 31, 6, 12)
(41739, 98, 80, 8, 51)
(41740, 80, 49, 4, 94)
(41741, 99, 25, 4, 62)
(41742, 85, 18, 8, 60)
(41743, 57, 89, 6, 20)
(41744, 24, 63, 8, 65)
(41745, 26, 37, 4, 29)
(41746, 51, 86, 8, 15)
(41747, 57, 70, 4, 74)
(41748, 96, 60, 6, 72)
(41749, 65, 72, 4, 79)
(41750, 78, 72, 4, 76)
(41751, 47, 33, 4, 23)
(41752, 20, 8, 4, 35)
(41753, 49, 44, 4, 87)
(41754, 57, 38, 8, 85)
(41755, 4, 42, 6, 10)
(41756, 58, 61, 8, 51)
(41757, 54, 99, 8, 44)
(41758, 65, 71, 4, 25)
(41759, 91, 83, 4, 55)
(41760, 100, 41, 6, 90)
(41761, 69, 85, 4, 44)
(41762, 66, 7, 6, 52)
(41763, 62, 39, 8, 60)
(41764, 97, 10, 6, 23)
(41765, 25, 18, 6, 75)
(41766, 98, 63, 4, 42)
(41767, 58, 68, 6, 10)
(41768, 59, 5, 8, 80)
(41769, 27, 93, 6, 24)
(41770, 51, 60, 4, 8)
(41771, 66, 56, 4, 44)
(41772, 23, 37, 4, 57)
(41773, 13, 30, 6, 28)
(41774, 70, 64, 4, 6)
(41775, 78, 20, 6, 76)
(41776, 99, 25, 4, 15)
(41777, 46, 48, 8, 19)
(41778, 6, 83, 4, 39)
(41779, 59, 74, 4, 50)
(41780, 24, 46, 6, 22)
(41781, 41, 32, 6, 6)
(41782, 36, 93, 4, 63)
(41783, 56, 75, 8, 23)
(41784, 66, 93, 6, 22)
(41785, 87, 36, 6, 54)
(41786, 65, 49, 6, 92)
(41787, 4, 85, 4, 8)
(41788, 93, 19, 6, 74)
(41789, 13, 6, 4, 22)
(41790, 87, 43, 8, 52)
(41791, 26, 18, 6, 99)
(41792, 53, 22, 4, 80)
(41793, 92, 43, 8, 65)
(41794, 35, 79, 8, 21)
(41795, 33, 87, 4, 29)
(41796, 52, 29, 8, 37)
(41797, 41, 40, 8, 55)
(41798, 66, 90, 6, 78)
(41799, 99, 100, 8, 54)
(41800, 83, 93, 4, 53)
(41801, 100, 90, 6, 84)
(41802, 56, 89, 8, 100)
(41803, 53, 32, 6, 86)
(41804, 95, 87, 6, 93)
(41805, 75, 94, 6, 36)
(41806, 38, 39, 6, 38)
(41807, 50, 37, 4, 77)
(41808, 83, 48, 8, 44)
(41809, 92, 18, 6, 16)
(41810, 52, 21, 6, 68)
(41811, 99, 57, 6, 90)
(41812, 99, 81, 8, 78)
(41813, 77, 62, 8, 76)
(41814, 2, 55, 6, 93)
(41815, 81, 70, 8, 70)
(41816, 48, 86, 8, 82)
(41817, 86, 85, 6, 99)
(41818, 24, 88, 8, 9)
(41819, 48, 55, 4, 2)
(41820, 20, 16, 8, 32)
(41821, 28, 44, 8, 35)
(41822, 44, 13, 6, 21)
(41823, 69, 71, 4, 68)
(41824, 6, 2, 8, 79)
(41825, 55, 75, 4, 56)
(41826, 5, 3, 6, 53)
(41827, 21, 26, 4, 28)
(41828, 91, 16, 4, 36)
(41829, 10, 91, 6, 98)
(41830, 12, 64, 8, 29)
(41831, 8, 44, 6, 3)
(41832, 2, 77, 6, 78)
(41833, 33, 74, 6, 10)
(41834, 57, 6, 8, 32)
(41835, 21, 33, 4, 56)
(41836, 60, 1, 8, 91)
(41837, 50, 96, 6, 58)
(41838, 46, 21, 4, 51)
(41839, 97, 33, 8, 12)
(41840, 36, 13, 4, 64)
(41841, 59, 81, 8, 84)
(41842, 17, 3, 6, 64)
(41843, 14, 3, 4, 1)
(41844, 66, 1, 4, 93)
(41845, 94, 95, 4, 56)
(41846, 33, 93, 4, 27)
(41847, 83, 7, 8, 80)
(41848, 69, 89, 4, 81)
(41849, 51, 72, 8, 3)
(41850, 25, 16, 8, 41)
(41851, 74, 54, 4, 73)
(41852, 21, 96, 4, 89)
(41853, 80, 45, 8, 72)
(41854, 1, 42, 8, 79)
(41855, 78, 12, 6, 11)
(41856, 84, 39, 6, 3)
(41857, 85, 58, 8, 15)
(41858, 60, 88, 6, 4)
(41859, 78, 63, 6, 93)
(41860, 66, 100, 8, 82)
(41861, 7, 87, 6, 86)
(41862, 43, 5, 6, 33)
(41863, 71, 72, 8, 67)
(41864, 20, 85, 6, 34)
(41865, 47, 45, 4, 94)
(41866, 19, 80, 8, 11)
(41867, 80, 92, 6, 2)
(41868, 52, 13, 4, 48)
(41869, 77, 85, 8, 8)
(41870, 62, 47, 4, 3)
(41871, 66, 8, 6, 24)
(41872, 34, 60, 8, 97)
(41873, 61, 96, 6, 72)
(41874, 33, 74, 4, 75)
(41875, 76, 49, 4, 73)
(41876, 77, 4, 4, 92)
(41877, 42, 75, 8, 29)
(41878, 4, 9, 8, 17)
(41879, 84, 81, 4, 9)
(41880, 12, 70, 8, 2)
(41881, 99, 40, 4, 47)
(41882, 95, 43, 6, 10)
(41883, 57, 90, 8, 48)
(41884, 26, 10, 6, 23)
(41885, 6, 42, 4, 45)
(41886, 64, 55, 8, 28)
(41887, 27, 32, 8, 8)
(41888, 13, 99, 6, 10)
(41889, 96, 56, 6, 77)
(41890, 39, 98, 4, 66)
(41891, 32, 23, 8, 61)
(41892, 65, 75, 4, 29)
(41893, 12, 99, 6, 66)
(41894, 23, 60, 4, 10)
(41895, 59, 49, 6, 38)
(41896, 64, 81, 4, 52)
(41897, 85, 42, 6, 77)
(41898, 47, 77, 6, 99)
(41899, 13, 67, 6, 19)
(41900, 42, 7, 4, 90)
(41901, 26, 74, 8, 36)
(41902, 69, 92, 6, 23)
(41903, 6, 83, 8, 26)
(41904, 49, 68, 4, 95)
(41905, 6, 58, 6, 48)
(41906, 11, 8, 8, 24)
(41907, 82, 22, 6, 70)
(41908, 71, 99, 8, 100)
(41909, 1, 46, 4, 29)
(41910, 62, 84, 4, 6)
(41911, 77, 23, 8, 91)
(41912, 30, 80, 8, 61)
(41913, 96, 22, 8, 26)
(41914, 2, 16, 6, 79)
(41915, 34, 45, 6, 64)
(41916, 4, 63, 8, 24)
(41917, 20, 94, 4, 83)
(41918, 7, 52, 8, 22)
(41919, 47, 83, 8, 72)
(41920, 94, 75, 8, 24)
(41921, 77, 24, 6, 92)
(41922, 66, 17, 6, 46)
(41923, 46, 67, 8, 78)
(41924, 20, 47, 4, 7)
(41925, 40, 61, 4, 62)
(41926, 65, 32, 6, 71)
(41927, 54, 100, 6, 26)
(41928, 70, 10, 4, 28)
(41929, 84, 68, 4, 29)
(41930, 55, 16, 6, 26)
(41931, 41, 59, 4, 60)
(41932, 72, 57, 6, 66)
(41933, 48, 18, 6, 78)
(41934, 41, 95, 6, 61)
(41935, 69, 19, 4, 70)
(41936, 8, 10, 6, 34)
(41937, 73, 85, 8, 35)
(41938, 23, 4, 6, 90)
(41939, 24, 90, 6, 49)
(41940, 4, 65, 8, 17)
(41941, 10, 63, 8, 78)
(41942, 98, 76, 6, 1)
(41943, 59, 37, 6, 58)
(41944, 45, 80, 8, 23)
(41945, 25, 52, 4, 37)
(41946, 11, 7, 6, 7)
(41947, 56, 58, 6, 26)
(41948, 52, 72, 6, 53)
(41949, 94, 8, 6, 10)
(41950, 37, 34, 8, 86)
(41951, 98, 11, 8, 41)
(41952, 89, 73, 6, 20)
(41953, 93, 20, 6, 69)
(41954, 17, 9, 4, 76)
(41955, 27, 66, 6, 23)
(41956, 78, 43, 4, 50)
(41957, 83, 6, 4, 49)
(41958, 98, 85, 8, 6)
(41959, 93, 34, 8, 12)
(41960, 32, 44, 4, 39)
(41961, 91, 65, 8, 29)
(41962, 21, 9, 4, 19)
(41963, 21, 71, 6, 13)
(41964, 84, 21, 4, 14)
(41965, 82, 85, 6, 45)
(41966, 15, 98, 6, 39)
(41967, 93, 13, 6, 24)
(41968, 11, 2, 6, 56)
(41969, 80, 56, 8, 40)
(41970, 34, 80, 8, 15)
(41971, 41, 64, 4, 52)
(41972, 48, 17, 6, 1)
(41973, 41, 82, 4, 92)
(41974, 64, 75, 4, 56)
(41975, 72, 43, 4, 71)
(41976, 2, 71, 8, 54)
(41977, 79, 29, 4, 51)
(41978, 62, 99, 6, 71)
(41979, 37, 96, 6, 35)
(41980, 38, 72, 4, 62)
(41981, 76, 52, 4, 63)
(41982, 65, 81, 8, 86)
(41983, 1, 44, 4, 93)
(41984, 42, 64, 6, 14)
(41985, 59, 40, 6, 69)
(41986, 74, 81, 8, 2)
(41987, 15, 83, 6, 60)
(41988, 11, 20, 4, 64)
(41989, 10, 31, 8, 60)
(41990, 36, 18, 4, 100)
(41991, 46, 60, 4, 35)
(41992, 56, 33, 4, 86)
(41993, 92, 49, 6, 58)
(41994, 39, 9, 8, 78)
(41995, 22, 87, 4, 55)
(41996, 99, 19, 4, 82)
(41997, 62, 41, 4, 34)
(41998, 17, 94, 6, 90)
(41999, 5, 81, 4, 98)
(42000, 98, 97, 4, 6)
(42001, 41, 31, 6, 75)
(42002, 82, 40, 4, 7)
(42003, 87, 49, 8, 66)
(42004, 57, 52, 6, 11)
(42005, 32, 67, 6, 39)
(42006, 33, 87, 4, 17)
(42007, 73, 37, 8, 91)
(42008, 89, 37, 8, 91)
(42009, 54, 72, 4, 23)
(42010, 38, 41, 4, 37)
(42011, 97, 85, 4, 11)
(42012, 5, 68, 8, 97)
(42013, 64, 30, 8, 94)
(42014, 72, 60, 6, 50)
(42015, 86, 76, 4, 77)
(42016, 95, 9, 4, 84)
(42017, 33, 83, 8, 96)
(42018, 13, 86, 4, 76)
(42019, 80, 51, 6, 99)
(42020, 97, 70, 8, 41)
(42021, 42, 93, 8, 19)
(42022, 84, 15, 4, 42)
(42023, 66, 87, 4, 60)
(42024, 94, 50, 4, 94)
(42025, 28, 61, 6, 5)
(42026, 39, 100, 8, 82)
(42027, 73, 97, 4, 23)
(42028, 67, 14, 8, 29)
(42029, 55, 22, 6, 42)
(42030, 50, 69, 6, 92)
(42031, 29, 97, 4, 74)
(42032, 50, 86, 8, 11)
(42033, 36, 27, 4, 59)
(42034, 36, 65, 6, 47)
(42035, 69, 83, 8, 87)
(42036, 3, 59, 8, 33)
(42037, 60, 52, 8, 62)
(42038, 59, 45, 4, 9)
(42039, 96, 9, 8, 35)
(42040, 79, 19, 4, 27)
(42041, 71, 38, 4, 58)
(42042, 14, 8, 6, 36)
(42043, 42, 22, 4, 7)
(42044, 5, 67, 6, 77)
(42045, 53, 11, 4, 47)
(42046, 99, 67, 6, 58)
(42047, 34, 72, 8, 13)
(42048, 38, 44, 6, 26)
(42049, 70, 69, 8, 64)
(42050, 48, 53, 8, 33)
(42051, 68, 70, 8, 49)
(42052, 6, 81, 6, 82)
(42053, 20, 6, 6, 57)
(42054, 97, 17, 6, 85)
(42055, 51, 31, 4, 63)
(42056, 21, 52, 6, 38)
(42057, 81, 31, 4, 11)
(42058, 51, 80, 8, 60)
(42059, 46, 99, 8, 75)
(42060, 68, 11, 8, 18)
(42061, 45, 39, 6, 63)
(42062, 31, 53, 8, 67)
(42063, 42, 68, 6, 51)
(42064, 11, 55, 8, 76)
(42065, 72, 82, 6, 54)
(42066, 53, 87, 4, 83)
(42067, 91, 25, 6, 44)
(42068, 73, 68, 8, 28)
(42069, 48, 33, 4, 98)
(42070, 54, 99, 4, 95)
(42071, 68, 62, 6, 71)
(42072, 95, 31, 4, 34)
(42073, 61, 32, 8, 84)
(42074, 6, 70, 8, 51)
(42075, 26, 1, 4, 44)
(42076, 65, 47, 6, 42)
(42077, 81, 99, 4, 87)
(42078, 45, 14, 8, 14)
(42079, 8, 17, 6, 6)
(42080, 21, 28, 6, 6)
(42081, 2, 28, 6, 84)
(42082, 17, 57, 6, 36)
(42083, 56, 97, 6, 19)
(42084, 81, 43, 8, 67)
(42085, 79, 50, 4, 25)
(42086, 89, 78, 4, 32)
(42087, 13, 41, 6, 75)
(42088, 49, 29, 8, 41)
(42089, 72, 59, 6, 60)
(42090, 87, 99, 4, 98)
(42091, 33, 47, 8, 24)
(42092, 97, 59, 8, 15)
(42093, 52, 34, 8, 42)
(42094, 52, 54, 8, 70)
(42095, 92, 54, 6, 12)
(42096, 1, 90, 6, 72)
(42097, 38, 58, 6, 47)
(42098, 23, 76, 4, 8)
(42099, 94, 59, 4, 25)
(42100, 73, 67, 8, 14)
(42101, 93, 52, 4, 14)
(42102, 30, 46, 8, 65)
(42103, 24, 31, 4, 86)
(42104, 50, 53, 6, 22)
(42105, 23, 6, 4, 39)
(42106, 52, 56, 4, 18)
(42107, 20, 40, 8, 10)
(42108, 87, 61, 4, 97)
(42109, 30, 88, 6, 63)
(42110, 96, 64, 4, 76)
(42111, 24, 81, 6, 82)
(42112, 55, 15, 4, 84)
(42113, 71, 14, 4, 28)
(42114, 9, 15, 4, 92)
(42115, 94, 4, 8, 75)
(42116, 93, 90, 4, 1)
(42117, 61, 42, 6, 43)
(42118, 85, 30, 4, 14)
(42119, 83, 70, 6, 92)
(42120, 51, 66, 6, 18)
(42121, 57, 1, 6, 28)
(42122, 8, 97, 6, 17)
(42123, 83, 5, 4, 55)
(42124, 89, 18, 6, 97)
(42125, 29, 99, 6, 98)
(42126, 5, 81, 8, 3)
(42127, 77, 76, 8, 73)
(42128, 69, 75, 8, 79)
(42129, 87, 19, 4, 70)
(42130, 16, 20, 4, 62)
(42131, 50, 1, 4, 24)
(42132, 35, 31, 8, 44)
(42133, 33, 4, 4, 29)
(42134, 82, 51, 4, 73)
(42135, 8, 68, 8, 1)
(42136, 53, 75, 8, 73)
(42137, 35, 84, 6, 59)
(42138, 76, 55, 6, 89)
(42139, 8, 18, 4, 95)
(42140, 12, 57, 6, 42)
(42141, 93, 90, 8, 68)
(42142, 29, 63, 6, 47)
(42143, 39, 70, 4, 78)
(42144, 88, 99, 8, 2)
(42145, 2, 49, 4, 46)
(42146, 32, 44, 4, 16)
(42147, 40, 73, 6, 83)
(42148, 47, 85, 6, 91)
(42149, 17, 59, 6, 50)
(42150, 78, 59, 6, 71)
(42151, 79, 32, 8, 27)
(42152, 84, 72, 6, 69)
(42153, 30, 20, 8, 58)
(42154, 3, 71, 6, 69)
(42155, 92, 91, 4, 72)
(42156, 96, 3, 8, 49)
(42157, 21, 57, 6, 65)
(42158, 49, 47, 4, 43)
(42159, 5, 40, 6, 73)
(42160, 16, 56, 8, 88)
(42161, 58, 3, 8, 21)
(42162, 7, 18, 8, 48)
(42163, 76, 98, 4, 30)
(42164, 46, 84, 4, 2)
(42165, 14, 45, 6, 34)
(42166, 50, 18, 4, 12)
(42167, 82, 4, 8, 13)
(42168, 3, 13, 4, 68)
(42169, 85, 95, 4, 31)
(42170, 61, 99, 6, 99)
(42171, 50, 75, 4, 28)
(42172, 22, 21, 4, 2)
(42173, 33, 97, 8, 29)
(42174, 63, 5, 6, 87)
(42175, 74, 32, 8, 99)
(42176, 83, 72, 4, 84)
(42177, 39, 68, 4, 14)
(42178, 2, 79, 8, 1)
(42179, 88, 56, 4, 7)
(42180, 81, 92, 6, 38)
(42181, 35, 95, 4, 58)
(42182, 31, 56, 6, 55)
(42183, 51, 22, 6, 52)
(42184, 50, 6, 4, 31)
(42185, 51, 14, 6, 91)
(42186, 42, 60, 4, 88)
(42187, 64, 94, 4, 49)
(42188, 72, 23, 6, 24)
(42189, 75, 99, 4, 46)
(42190, 91, 7, 8, 34)
(42191, 79, 16, 6, 36)
(42192, 34, 10, 6, 50)
(42193, 82, 87, 4, 9)
(42194, 21, 42, 8, 76)
(42195, 44, 93, 6, 79)
(42196, 30, 73, 4, 2)
(42197, 18, 87, 4, 59)
(42198, 62, 18, 4, 50)
(42199, 56, 39, 8, 62)
(42200, 12, 69, 6, 69)
(42201, 86, 80, 8, 73)
(42202, 52, 56, 6, 95)
(42203, 93, 89, 6, 12)
(42204, 27, 53, 8, 75)
(42205, 76, 59, 4, 8)
(42206, 83, 4, 6, 40)
(42207, 26, 47, 6, 3)
(42208, 82, 60, 4, 16)
(42209, 98, 92, 4, 34)
(42210, 70, 71, 4, 100)
(42211, 50, 39, 6, 77)
(42212, 84, 53, 4, 28)
(42213, 62, 19, 6, 15)
(42214, 48, 27, 4, 72)
(42215, 35, 27, 4, 39)
(42216, 86, 4, 4, 56)
(42217, 77, 38, 4, 13)
(42218, 72, 9, 8, 87)
(42219, 19, 35, 8, 34)
(42220, 19, 71, 4, 69)
(42221, 68, 59, 4, 73)
(42222, 18, 3, 6, 8)
(42223, 1, 88, 6, 19)
(42224, 27, 86, 6, 49)
(42225, 29, 41, 4, 81)
(42226, 35, 88, 4, 71)
(42227, 4, 73, 8, 46)
(42228, 37, 21, 6, 67)
(42229, 72, 64, 6, 14)
(42230, 65, 43, 4, 75)
(42231, 29, 74, 8, 37)
(42232, 81, 75, 4, 91)
(42233, 53, 4, 8, 6)
(42234, 54, 67, 6, 38)
(42235, 9, 6, 8, 24)
(42236, 51, 96, 4, 32)
(42237, 53, 90, 6, 25)
(42238, 86, 60, 6, 37)
(42239, 71, 69, 8, 78)
(42240, 91, 15, 8, 43)
(42241, 14, 40, 8, 59)
(42242, 61, 94, 6, 17)
(42243, 26, 47, 8, 16)
(42244, 41, 26, 6, 45)
(42245, 91, 23, 8, 44)
(42246, 87, 10, 6, 71)
(42247, 3, 75, 4, 64)
(42248, 9, 82, 6, 1)
(42249, 50, 5, 6, 21)
(42250, 39, 92, 4, 80)
(42251, 15, 72, 8, 32)
(42252, 28, 73, 6, 91)
(42253, 46, 72, 8, 28)
(42254, 23, 97, 4, 100)
(42255, 87, 73, 4, 60)
(42256, 82, 27, 4, 60)
(42257, 74, 34, 8, 7)
(42258, 32, 84, 8, 6)
(42259, 26, 5, 4, 57)
(42260, 63, 95, 4, 42)
(42261, 73, 24, 4, 58)
(42262, 32, 75, 4, 9)
(42263, 32, 67, 6, 6)
(42264, 9, 94, 4, 2)
(42265, 40, 62, 4, 68)
(42266, 78, 53, 4, 9)
(42267, 87, 51, 8, 24)
(42268, 14, 33, 8, 39)
(42269, 87, 29, 6, 52)
(42270, 74, 20, 6, 19)
(42271, 8, 52, 4, 68)
(42272, 61, 10, 6, 66)
(42273, 11, 43, 4, 22)
(42274, 69, 14, 4, 17)
(42275, 25, 86, 8, 51)
(42276, 45, 16, 6, 24)
(42277, 5, 54, 6, 89)
(42278, 96, 68, 4, 21)
(42279, 11, 28, 6, 20)
(42280, 23, 96, 8, 31)
(42281, 47, 85, 6, 23)
(42282, 24, 53, 8, 27)
(42283, 64, 96, 8, 26)
(42284, 68, 47, 6, 29)
(42285, 85, 72, 8, 54)
(42286, 65, 91, 6, 85)
(42287, 49, 59, 4, 31)
(42288, 67, 24, 8, 61)
(42289, 83, 94, 8, 5)
(42290, 11, 67, 6, 15)
(42291, 60, 92, 6, 28)
(42292, 79, 27, 4, 40)
(42293, 88, 18, 8, 6)
(42294, 63, 29, 6, 84)
(42295, 52, 27, 8, 22)
(42296, 39, 25, 4, 95)
(42297, 6, 29, 4, 34)
(42298, 62, 61, 8, 37)
(42299, 2, 96, 8, 65)
(42300, 88, 11, 8, 65)
(42301, 15, 4, 4, 38)
(42302, 18, 10, 8, 17)
(42303, 84, 20, 4, 95)
(42304, 53, 78, 4, 40)
(42305, 87, 86, 4, 21)
(42306, 17, 20, 6, 96)
(42307, 24, 36, 6, 97)
(42308, 39, 19, 4, 38)
(42309, 22, 30, 6, 41)
(42310, 98, 42, 6, 17)
(42311, 45, 38, 8, 15)
(42312, 33, 62, 6, 52)
(42313, 23, 65, 4, 65)
(42314, 67, 41, 8, 23)
(42315, 67, 36, 6, 48)
(42316, 69, 49, 4, 90)
(42317, 2, 81, 8, 20)
(42318, 5, 32, 6, 94)
(42319, 75, 33, 6, 95)
(42320, 83, 50, 8, 37)
(42321, 38, 89, 8, 77)
(42322, 88, 4, 6, 18)
(42323, 71, 86, 6, 45)
(42324, 37, 58, 6, 51)
(42325, 29, 12, 4, 98)
(42326, 81, 66, 8, 74)
(42327, 69, 33, 8, 38)
(42328, 93, 47, 4, 23)
(42329, 45, 84, 8, 7)
(42330, 90, 42, 6, 5)
(42331, 38, 72, 8, 92)
(42332, 71, 15, 4, 13)
(42333, 88, 40, 8, 96)
(42334, 40, 64, 8, 1)
(42335, 34, 9, 6, 63)
(42336, 61, 62, 8, 93)
(42337, 32, 55, 4, 66)
(42338, 84, 8, 8, 45)
(42339, 73, 96, 4, 92)
(42340, 87, 15, 4, 82)
(42341, 52, 28, 8, 64)
(42342, 7, 64, 6, 68)
(42343, 58, 68, 8, 67)
(42344, 53, 60, 4, 55)
(42345, 58, 5, 6, 59)
(42346, 53, 74, 6, 3)
(42347, 99, 98, 4, 92)
(42348, 29, 11, 6, 14)
(42349, 14, 64, 4, 94)
(42350, 37, 57, 6, 86)
(42351, 85, 37, 4, 80)
(42352, 9, 62, 4, 88)
(42353, 99, 80, 6, 47)
(42354, 59, 98, 8, 77)
(42355, 27, 96, 4, 89)
(42356, 84, 21, 4, 49)
(42357, 78, 56, 4, 44)
(42358, 60, 68, 8, 45)
(42359, 48, 43, 4, 4)
(42360, 61, 82, 6, 80)
(42361, 27, 17, 6, 12)
(42362, 59, 52, 4, 6)
(42363, 68, 40, 4, 28)
(42364, 41, 88, 8, 55)
(42365, 58, 31, 6, 43)
(42366, 82, 81, 4, 56)
(42367, 43, 98, 6, 92)
(42368, 39, 96, 6, 37)
(42369, 74, 39, 4, 80)
(42370, 13, 6, 4, 27)
(42371, 25, 44, 8, 17)
(42372, 38, 32, 4, 46)
(42373, 72, 23, 6, 89)
(42374, 39, 30, 8, 62)
(42375, 55, 19, 8, 67)
(42376, 69, 23, 8, 44)
(42377, 75, 14, 8, 11)
(42378, 93, 16, 6, 17)
(42379, 67, 95, 8, 49)
(42380, 100, 22, 8, 38)
(42381, 33, 96, 4, 18)
(42382, 77, 18, 8, 27)
(42383, 50, 22, 8, 92)
(42384, 34, 70, 6, 59)
(42385, 78, 43, 8, 40)
(42386, 86, 42, 4, 47)
(42387, 15, 86, 8, 74)
(42388, 74, 24, 4, 65)
(42389, 66, 33, 8, 81)
(42390, 85, 43, 8, 10)
(42391, 93, 73, 6, 5)
(42392, 2, 15, 6, 84)
(42393, 84, 75, 4, 95)
(42394, 51, 30, 6, 75)
(42395, 24, 13, 4, 14)
(42396, 43, 49, 8, 50)
(42397, 49, 57, 4, 5)
(42398, 28, 50, 4, 6)
(42399, 60, 27, 4, 85)
(42400, 95, 58, 6, 72)
(42401, 16, 59, 4, 79)
(42402, 17, 20, 4, 97)
(42403, 61, 24, 4, 66)
(42404, 49, 7, 6, 31)
(42405, 62, 14, 8, 95)
(42406, 60, 91, 6, 1)
(42407, 42, 99, 4, 70)
(42408, 60, 88, 4, 60)
(42409, 51, 36, 4, 70)
(42410, 90, 40, 6, 4)
(42411, 32, 91, 4, 30)
(42412, 34, 74, 6, 76)
(42413, 7, 3, 4, 50)
(42414, 65, 77, 4, 45)
(42415, 47, 88, 8, 49)
(42416, 29, 52, 6, 67)
(42417, 71, 17, 8, 16)
(42418, 25, 78, 6, 31)
(42419, 84, 88, 4, 13)
(42420, 62, 7, 6, 67)
(42421, 68, 40, 6, 21)
(42422, 14, 44, 6, 97)
(42423, 73, 33, 8, 18)
(42424, 50, 91, 6, 55)
(42425, 14, 50, 4, 53)
(42426, 3, 12, 8, 60)
(42427, 21, 82, 6, 25)
(42428, 16, 43, 8, 2)
(42429, 63, 59, 4, 15)
(42430, 84, 36, 4, 21)
(42431, 41, 18, 6, 75)
(42432, 38, 72, 6, 19)
(42433, 100, 66, 4, 63)
(42434, 58, 98, 8, 99)
(42435, 12, 26, 4, 28)
(42436, 60, 69, 4, 87)
(42437, 42, 99, 8, 74)
(42438, 68, 91, 8, 27)
(42439, 26, 52, 6, 48)
(42440, 20, 22, 8, 41)
(42441, 19, 91, 4, 38)
(42442, 97, 26, 6, 98)
(42443, 97, 48, 8, 68)
(42444, 13, 74, 8, 12)
(42445, 23, 65, 8, 31)
(42446, 34, 94, 6, 37)
(42447, 22, 67, 4, 36)
(42448, 74, 59, 6, 4)
(42449, 27, 18, 6, 31)
(42450, 63, 36, 8, 100)
(42451, 100, 7, 8, 62)
(42452, 90, 21, 6, 83)
(42453, 62, 41, 4, 4)
(42454, 53, 16, 4, 30)
(42455, 93, 84, 6, 31)
(42456, 89, 35, 6, 80)
(42457, 50, 90, 8, 52)
(42458, 86, 37, 4, 92)
(42459, 7, 35, 4, 26)
(42460, 55, 78, 8, 4)
(42461, 14, 17, 8, 4)
(42462, 49, 87, 4, 56)
(42463, 62, 1, 6, 90)
(42464, 26, 90, 4, 16)
(42465, 56, 23, 4, 28)
(42466, 68, 38, 4, 69)
(42467, 42, 15, 6, 54)
(42468, 52, 61, 8, 63)
(42469, 95, 79, 8, 7)
(42470, 49, 13, 8, 48)
(42471, 18, 48, 6, 67)
(42472, 99, 30, 6, 82)
(42473, 92, 12, 4, 27)
(42474, 85, 97, 4, 86)
(42475, 7, 41, 4, 12)
(42476, 67, 38, 4, 89)
(42477, 25, 60, 4, 65)
(42478, 74, 78, 4, 91)
(42479, 84, 77, 6, 7)
(42480, 82, 41, 6, 43)
(42481, 1, 85, 4, 67)
(42482, 79, 93, 8, 2)
(42483, 28, 38, 4, 4)
(42484, 6, 3, 6, 98)
(42485, 8, 56, 4, 76)
(42486, 90, 7, 6, 51)
(42487, 83, 62, 4, 26)
(42488, 18, 27, 8, 85)
(42489, 91, 32, 8, 25)
(42490, 33, 93, 8, 42)
(42491, 29, 54, 4, 42)
(42492, 81, 99, 4, 17)
(42493, 52, 96, 8, 29)
(42494, 4, 28, 4, 58)
(42495, 22, 96, 4, 93)
(42496, 74, 7, 6, 1)
(42497, 49, 20, 8, 18)
(42498, 65, 98, 4, 60)
(42499, 14, 18, 6, 83)
(42500, 82, 20, 6, 65)
(42501, 53, 78, 4, 80)
(42502, 86, 83, 8, 62)
(42503, 57, 31, 6, 54)
(42504, 10, 27, 8, 11)
(42505, 22, 16, 4, 62)
(42506, 97, 70, 8, 80)
(42507, 83, 35, 4, 85)
(42508, 87, 35, 8, 61)
(42509, 35, 43, 6, 86)
(42510, 38, 8, 4, 71)
(42511, 92, 73, 6, 59)
(42512, 95, 24, 4, 50)
(42513, 11, 38, 6, 77)
(42514, 57, 92, 6, 91)
